IdEmpresa,NomeFantasia,DataFechamento,IdConta,CodigoConta,ContaDescricao,ValorPadronizado
14229,Carrefour,31/12/2022,333,3.04,Custo de bens e/ou serviços vendidos,-83241000000.0
14229,Carrefour,31/12/2023,333,3.04,Custo de bens e/ou serviços vendidos,-89198000000.0
14229,Carrefour,31/12/2024,333,3.04,Custo de bens e/ou serviços vendidos,-94461000000.0
2575,Drogasil,31/12/2024,332,3.03,Receita líquida de vendas e/ou serviços,38871522000.0
2575,Drogasil,31/12/2023,332,3.03,Receita líquida de vendas e/ou serviços,33973790000.0
2575,Drogasil,31/12/2022,332,3.03,Receita líquida de vendas e/ou serviços,29067380000.0
2575,Drogasil,31/12/2024,55,1,Ativo total,22163756000.0
2575,Drogasil,31/12/2023,55,1,Ativo total,20094412000.0
2575,Drogasil,31/12/2022,55,1,Ativo total,17185306000.0
2575,Drogasil,31/12/2024,56,1.01,Ativo circulante,12703710000.0
2575,Drogasil,31/12/2023,56,1.01,Ativo circulante,11561674000.0
2575,Drogasil,31/12/2022,56,1.01,Ativo circulante,9577068000.0
2575,Drogasil,31/12/2024,103,1.02,Ativo não circulante,9460046000.0
2575,Drogasil,31/12/2024,178,2.01,Passivo circulante,9194959000.0
2575,Drogasil,31/12/2023,103,1.02,Ativo não circulante,8532738000.0
2575,Drogasil,31/12/2023,178,2.01,Passivo circulante,8079497000.0
2575,Drogasil,31/12/2022,103,1.02,Ativo não circulante,7608238000.0
2575,Drogasil,31/12/2024,230,2.02,Passivo não circulante,6521910000.0
2575,Drogasil,31/12/2024,286,2.03,Patrimônio líquido,6446887000.0
2575,Drogasil,31/12/2022,178,2.01,Passivo circulante,6367168000.0
2575,Drogasil,31/12/2023,286,2.03,Patrimônio líquido,6028301000.0
2575,Drogasil,31/12/2023,230,2.02,Passivo não circulante,5986614000.0
2575,Drogasil,31/12/2022,230,2.02,Passivo não circulante,5415197000.0
2575,Drogasil,31/12/2022,286,2.03,Patrimônio líquido,5402941000.0
2575,Drogasil,31/12/2024,421,6.01,Caixa líquido das atividades operacionais,2771263000.0
2575,Drogasil,31/12/2024,347,3.07,Resultado antes do resultado financeiro e dos tributos,2352106000.0
2575,Drogasil,31/12/2023,347,3.07,Resultado antes do resultado financeiro e dos tributos,2080489000.0
2575,Drogasil,31/12/2022,347,3.07,Resultado antes do resultado financeiro e dos tributos,1839324000.0
2575,Drogasil,31/12/2023,421,6.01,Caixa líquido das atividades operacionais,1785327000.0
2575,Drogasil,31/12/2022,421,6.01,Caixa líquido das atividades operacionais,1682124000.0
2575,Drogasil,31/12/2024,375,3.18,Lucro/Prejuízo do período,1211373000.0
2575,Drogasil,31/12/2023,375,3.18,Lucro/Prejuízo do período,1087143000.0
2575,Drogasil,31/12/2022,375,3.18,Lucro/Prejuízo do período,1014968000.0
2575,Drogasil,31/12/2024,57,1.01.01,Caixa e equivalentes de caixa,528002000.0
2575,Drogasil,31/12/2022,57,1.01.01,Caixa e equivalentes de caixa,433541000.0
2575,Drogasil,31/12/2023,57,1.01.01,Caixa e equivalentes de caixa,412321000.0
2575,Drogasil,31/12/2023,73,1.01.04,Aplicações financeiras,26506000.0
2575,Drogasil,31/12/2024,73,1.01.04,Aplicações financeiras,15706000.0
2575,Drogasil,31/12/2022,473,6.03,Caixa líquido das atividades de financiamento,-375250000.0
2575,Drogasil,31/12/2023,473,6.03,Caixa líquido das atividades de financiamento,-499424000.0
2575,Drogasil,31/12/2022,462,6.02,Caixa líquido das atividades de investimento,-1229451000.0
2575,Drogasil,31/12/2024,473,6.03,Caixa líquido das atividades de financiamento,-1242671000.0
2575,Drogasil,31/12/2023,462,6.02,Caixa líquido das atividades de investimento,-1307123000.0
2575,Drogasil,31/12/2024,462,6.02,Caixa líquido das atividades de investimento,-1412911000.0
2575,Drogasil,31/12/2022,335,3.06,Despesas/Receitas operacionais,-6970144000.0
2575,Drogasil,31/12/2023,335,3.06,Despesas/Receitas operacionais,-8126875000.0
2575,Drogasil,31/12/2024,335,3.06,Despesas/Receitas operacionais,-9204675000.0
2575,Drogasil,31/12/2022,333,3.04,Custo de bens e/ou serviços vendidos,-20257912000.0
2575,Drogasil,31/12/2023,333,3.04,Custo de bens e/ou serviços vendidos,-23766426000.0
2575,Drogasil,31/12/2024,333,3.04,Custo de bens e/ou serviços vendidos,-27314741000.0
14,GPA,31/12/2022,55,1,Ativo total,43839000000.0
14,GPA,31/12/2022,56,1.01,Ativo circulante,28559000000.0
14,GPA,31/12/2023,55,1,Ativo total,22050000000.0
14,GPA,31/12/2024,55,1,Ativo total,19703000000.0
14,GPA,31/12/2024,332,3.03,Receita líquida de vendas e/ou serviços,18790000000.0
14,GPA,31/12/2023,332,3.03,Receita líquida de vendas e/ou serviços,17793000000.0
14,GPA,31/12/2022,178,2.01,Passivo circulante,17747000000.0
14,GPA,31/12/2022,332,3.03,Receita líquida de vendas e/ou serviços,17321000000.0
14,GPA,31/12/2022,103,1.02,Ativo não circulante,15280000000.0
14,GPA,31/12/2023,103,1.02,Ativo não circulante,14527000000.0
14,GPA,31/12/2022,286,2.03,Patrimônio líquido,13733000000.0
14,GPA,31/12/2024,103,1.02,Ativo não circulante,13587000000.0
14,GPA,31/12/2022,230,2.02,Passivo não circulante,12359000000.0
14,GPA,31/12/2023,230,2.02,Passivo não circulante,11103000000.0
14,GPA,31/12/2024,230,2.02,Passivo não circulante,10412000000.0
14,GPA,31/12/2023,56,1.01,Ativo circulante,7523000000.0
14,GPA,31/12/2024,178,2.01,Passivo circulante,6356000000.0
14,GPA,31/12/2023,178,2.01,Passivo circulante,6225000000.0
14,GPA,31/12/2024,56,1.01,Ativo circulante,6116000000.0
14,GPA,31/12/2023,286,2.03,Patrimônio líquido,4722000000.0
14,GPA,31/12/2022,57,1.01.01,Caixa e equivalentes de caixa,3751000000.0
14,GPA,31/12/2023,57,1.01.01,Caixa e equivalentes de caixa,2971000000.0
14,GPA,31/12/2024,286,2.03,Patrimônio líquido,2935000000.0
14,GPA,31/12/2022,462,6.02,Caixa líquido das atividades de investimento,2834000000.0
14,GPA,31/12/2024,57,1.01.01,Caixa e equivalentes de caixa,2631000000.0
14,GPA,31/12/2024,421,6.01,Caixa líquido das atividades operacionais,1363000000.0
14,GPA,31/12/2023,73,1.01.04,Aplicações financeiras,777000000.0
14,GPA,31/12/2023,347,3.07,Resultado antes do resultado financeiro e dos tributos,660000000.0
14,GPA,31/12/2023,421,6.01,Caixa líquido das atividades operacionais,563000000.0
14,GPA,31/12/2024,462,6.02,Caixa líquido das atividades de investimento,338000000.0
14,GPA,31/12/2024,73,1.01.04,Aplicações financeiras,15000000.0
14,GPA,31/12/2022,375,3.18,Lucro/Prejuízo do período,-4000000.0
14,GPA,31/12/2022,421,6.01,Caixa líquido das atividades operacionais,-216000000.0
14,GPA,31/12/2024,347,3.07,Resultado antes do resultado financeiro e dos tributos,-436000000.0
14,GPA,31/12/2022,347,3.07,Resultado antes do resultado financeiro e dos tributos,-565000000.0
14,GPA,31/12/2023,462,6.02,Caixa líquido das atividades de investimento,-1597000000.0
14,GPA,31/12/2023,473,6.03,Caixa líquido das atividades de financiamento,-1705000000.0
14,GPA,31/12/2024,473,6.03,Caixa líquido das atividades de financiamento,-2041000000.0
14,GPA,31/12/2023,375,3.18,Lucro/Prejuízo do período,-2134000000.0
14,GPA,31/12/2024,375,3.18,Lucro/Prejuízo do período,-2403000000.0
14,GPA,31/12/2023,335,3.06,Despesas/Receitas operacionais,-4037000000.0
14,GPA,31/12/2022,473,6.03,Caixa líquido das atividades de financiamento,-4703000000.0
14,GPA,31/12/2022,335,3.06,Despesas/Receitas operacionais,-4867000000.0
14,GPA,31/12/2024,335,3.06,Despesas/Receitas operacionais,-5608000000.0
14,GPA,31/12/2022,333,3.04,Custo de bens e/ou serviços vendidos,-13019000000.0
14,GPA,31/12/2023,333,3.04,Custo de bens e/ou serviços vendidos,-13096000000.0
14,GPA,31/12/2024,333,3.04,Custo de bens e/ou serviços vendidos,-13618000000.0
22631,Grupo Mateus,31/12/2024,332,3.03,Receita líquida de vendas e/ou serviços,32085428000.0
22631,Grupo Mateus,31/12/2023,332,3.03,Receita líquida de vendas e/ou serviços,26773586000.0
22631,Grupo Mateus,31/12/2022,332,3.03,Receita líquida de vendas e/ou serviços,21768477000.0
22631,Grupo Mateus,31/12/2024,55,1,Ativo total,18959322000.0
22631,Grupo Mateus,31/12/2023,55,1,Ativo total,16357296000.0
22631,Grupo Mateus,31/12/2022,55,1,Ativo total,13263938000.0
22631,Grupo Mateus,31/12/2024,56,1.01,Ativo circulante,11969284000.0
22631,Grupo Mateus,31/12/2023,56,1.01,Ativo circulante,10370535000.0
22631,Grupo Mateus,31/12/2024,286,2.03,Patrimônio líquido,9963448000.0
22631,Grupo Mateus,31/12/2022,56,1.01,Ativo circulante,8800267000.0
22631,Grupo Mateus,31/12/2023,286,2.03,Patrimônio líquido,8773513000.0
22631,Grupo Mateus,31/12/2022,286,2.03,Patrimônio líquido,7541985000.0
22631,Grupo Mateus,31/12/2024,103,1.02,Ativo não circulante,6990038000.0
22631,Grupo Mateus,31/12/2023,103,1.02,Ativo não circulante,5986761000.0
22631,Grupo Mateus,31/12/2024,178,2.01,Passivo circulante,4673250000.0
22631,Grupo Mateus,31/12/2022,103,1.02,Ativo não circulante,4463671000.0
22631,Grupo Mateus,31/12/2024,230,2.02,Passivo não circulante,4322624000.0
22631,Grupo Mateus,31/12/2023,178,2.01,Passivo circulante,4235730000.0
22631,Grupo Mateus,31/12/2023,230,2.02,Passivo não circulante,3348053000.0
22631,Grupo Mateus,31/12/2022,230,2.02,Passivo não circulante,2968607000.0
22631,Grupo Mateus,31/12/2022,178,2.01,Passivo circulante,2753346000.0
22631,Grupo Mateus,31/12/2024,347,3.07,Resultado antes do resultado financeiro e dos tributos,2090814000.0
22631,Grupo Mateus,31/12/2022,57,1.01.01,Caixa e equivalentes de caixa,1795647000.0
22631,Grupo Mateus,31/12/2023,347,3.07,Resultado antes do resultado financeiro e dos tributos,1682611000.0
22631,Grupo Mateus,31/12/2024,57,1.01.01,Caixa e equivalentes de caixa,1664167000.0
22631,Grupo Mateus,31/12/2024,421,6.01,Caixa líquido das atividades operacionais,1460996000.0
22631,Grupo Mateus,31/12/2022,347,3.07,Resultado antes do resultado financeiro e dos tributos,1365284000.0
22631,Grupo Mateus,31/12/2024,375,3.18,Lucro/Prejuízo do período,1334894000.0
22631,Grupo Mateus,31/12/2023,57,1.01.01,Caixa e equivalentes de caixa,1289138000.0
22631,Grupo Mateus,31/12/2023,375,3.18,Lucro/Prejuízo do período,1234638000.0
22631,Grupo Mateus,31/12/2022,375,3.18,Lucro/Prejuízo do período,1064795000.0
22631,Grupo Mateus,31/12/2022,421,6.01,Caixa líquido das atividades operacionais,977778000.0
22631,Grupo Mateus,31/12/2023,421,6.01,Caixa líquido das atividades operacionais,954378000.0
22631,Grupo Mateus,31/12/2022,473,6.03,Caixa líquido das atividades de financiamento,540199000.0
22631,Grupo Mateus,31/12/2024,473,6.03,Caixa líquido das atividades de financiamento,47243000.0
22631,Grupo Mateus,31/12/2023,473,6.03,Caixa líquido das atividades de financiamento,-384834000.0
22631,Grupo Mateus,31/12/2022,462,6.02,Caixa líquido das atividades de investimento,-599585000.0
22631,Grupo Mateus,31/12/2023,462,6.02,Caixa líquido das atividades de investimento,-1076053000.0
22631,Grupo Mateus,31/12/2024,462,6.02,Caixa líquido das atividades de investimento,-1133210000.0
22631,Grupo Mateus,31/12/2022,335,3.06,Despesas/Receitas operacionais,-3433758000.0
22631,Grupo Mateus,31/12/2023,335,3.06,Despesas/Receitas operacionais,-4130317000.0
22631,Grupo Mateus,31/12/2024,335,3.06,Despesas/Receitas operacionais,-5169259000.0
22631,Grupo Mateus,31/12/2022,333,3.04,Custo de bens e/ou serviços vendidos,-16969435000.0
22631,Grupo Mateus,31/12/2023,333,3.04,Custo de bens e/ou serviços vendidos,-20960658000.0
22631,Grupo Mateus,31/12/2024,333,3.04,Custo de bens e/ou serviços vendidos,-24825355000.0
22096,Lojas Quero Quero,31/12/2024,55,1,Ativo total,3702247000.0
22096,Lojas Quero Quero,31/12/2023,55,1,Ativo total,3305723000.0
22096,Lojas Quero Quero,31/12/2022,55,1,Ativo total,3031361000.0
22096,Lojas Quero Quero,31/12/2024,332,3.03,Receita líquida de vendas e/ou serviços,2666330000.0
22096,Lojas Quero Quero,31/12/2024,56,1.01,Ativo circulante,2639842000.0
22096,Lojas Quero Quero,31/12/2023,332,3.03,Receita líquida de vendas e/ou serviços,2398127000.0
22096,Lojas Quero Quero,31/12/2022,332,3.03,Receita líquida de vendas e/ou serviços,2312668000.0
22096,Lojas Quero Quero,31/12/2023,56,1.01,Ativo circulante,2218074000.0
22096,Lojas Quero Quero,31/12/2022,56,1.01,Ativo circulante,2032988000.0
22096,Lojas Quero Quero,31/12/2024,178,2.01,Passivo circulante,1694929000.0
22096,Lojas Quero Quero,31/12/2023,230,2.02,Passivo não circulante,1464765000.0
22096,Lojas Quero Quero,31/12/2024,230,2.02,Passivo não circulante,1461321000.0
22096,Lojas Quero Quero,31/12/2022,230,2.02,Passivo não circulante,1419554000.0
22096,Lojas Quero Quero,31/12/2023,178,2.01,Passivo circulante,1307156000.0
22096,Lojas Quero Quero,31/12/2023,103,1.02,Ativo não circulante,1087649000.0
22096,Lojas Quero Quero,31/12/2022,178,2.01,Passivo circulante,1074985000.0
22096,Lojas Quero Quero,31/12/2024,103,1.02,Ativo não circulante,1062405000.0
22096,Lojas Quero Quero,31/12/2022,103,1.02,Ativo não circulante,998373000.0
22096,Lojas Quero Quero,31/12/2024,286,2.03,Patrimônio líquido,545997000.0
22096,Lojas Quero Quero,31/12/2022,286,2.03,Patrimônio líquido,536822000.0
22096,Lojas Quero Quero,31/12/2023,286,2.03,Patrimônio líquido,533802000.0
22096,Lojas Quero Quero,31/12/2024,57,1.01.01,Caixa e equivalentes de caixa,489905000.0
22096,Lojas Quero Quero,31/12/2023,57,1.01.01,Caixa e equivalentes de caixa,421357000.0
22096,Lojas Quero Quero,31/12/2022,57,1.01.01,Caixa e equivalentes de caixa,416779000.0
22096,Lojas Quero Quero,31/12/2024,421,6.01,Caixa líquido das atividades operacionais,323646000.0
22096,Lojas Quero Quero,31/12/2022,421,6.01,Caixa líquido das atividades operacionais,236313000.0
22096,Lojas Quero Quero,31/12/2023,421,6.01,Caixa líquido das atividades operacionais,166481000.0
22096,Lojas Quero Quero,31/12/2024,73,1.01.04,Aplicações financeiras,163107000.0
22096,Lojas Quero Quero,31/12/2023,73,1.01.04,Aplicações financeiras,110209000.0
22096,Lojas Quero Quero,31/12/2024,347,3.07,Resultado antes do resultado financeiro e dos tributos,105655000.0
22096,Lojas Quero Quero,31/12/2023,347,3.07,Resultado antes do resultado financeiro e dos tributos,103006000.0
22096,Lojas Quero Quero,31/12/2022,347,3.07,Resultado antes do resultado financeiro e dos tributos,87554000.0
22096,Lojas Quero Quero,31/12/2022,73,1.01.04,Aplicações financeiras,75522000.0
22096,Lojas Quero Quero,31/12/2023,375,3.18,Lucro/Prejuízo do período,19679000.0
22096,Lojas Quero Quero,31/12/2024,375,3.18,Lucro/Prejuízo do período,146000.0
22096,Lojas Quero Quero,31/12/2022,375,3.18,Lucro/Prejuízo do período,-18703000.0
22096,Lojas Quero Quero,31/12/2022,473,6.03,Caixa líquido das atividades de financiamento,-20301000.0
22096,Lojas Quero Quero,31/12/2022,462,6.02,Caixa líquido das atividades de investimento,-55584000.0
22096,Lojas Quero Quero,31/12/2023,462,6.02,Caixa líquido das atividades de investimento,-79588000.0
22096,Lojas Quero Quero,31/12/2023,473,6.03,Caixa líquido das atividades de financiamento,-82315000.0
22096,Lojas Quero Quero,31/12/2024,462,6.02,Caixa líquido das atividades de investimento,-101745000.0
22096,Lojas Quero Quero,31/12/2024,473,6.03,Caixa líquido das atividades de financiamento,-153353000.0
22096,Lojas Quero Quero,31/12/2022,335,3.06,Despesas/Receitas operacionais,-681567000.0
22096,Lojas Quero Quero,31/12/2023,335,3.06,Despesas/Receitas operacionais,-723006000.0
22096,Lojas Quero Quero,31/12/2024,335,3.06,Despesas/Receitas operacionais,-822482000.0
22096,Lojas Quero Quero,31/12/2022,333,3.04,Custo de bens e/ou serviços vendidos,-1543547000.0
22096,Lojas Quero Quero,31/12/2023,333,3.04,Custo de bens e/ou serviços vendidos,-1572115000.0
22096,Lojas Quero Quero,31/12/2024,333,3.04,Custo de bens e/ou serviços vendidos,-1738193000.0
2389,Lojas Renner,31/12/2022,55,1,Ativo total,21148892000.0
2389,Lojas Renner,31/12/2023,55,1,Ativo total,20490638000.0
2389,Lojas Renner,31/12/2024,55,1,Ativo total,20364590000.0
2389,Lojas Renner,31/12/2024,332,3.03,Receita líquida de vendas e/ou serviços,14436366000.0
2389,Lojas Renner,31/12/2023,332,3.03,Receita líquida de vendas e/ou serviços,13647849000.0
2389,Lojas Renner,31/12/2022,332,3.03,Receita líquida de vendas e/ou serviços,13271137000.0
2389,Lojas Renner,31/12/2022,56,1.01,Ativo circulante,13053770000.0
2389,Lojas Renner,31/12/2024,56,1.01,Ativo circulante,12316659000.0
2389,Lojas Renner,31/12/2023,56,1.01,Ativo circulante,12191644000.0
2389,Lojas Renner,31/12/2024,286,2.03,Patrimônio líquido,10772951000.0
2389,Lojas Renner,31/12/2022,286,2.03,Patrimônio líquido,10087515000.0
2389,Lojas Renner,31/12/2023,286,2.03,Patrimônio líquido,10047221000.0
2389,Lojas Renner,31/12/2023,103,1.02,Ativo não circulante,8298994000.0
2389,Lojas Renner,31/12/2022,103,1.02,Ativo não circulante,8095122000.0
2389,Lojas Renner,31/12/2024,103,1.02,Ativo não circulante,8047931000.0
2389,Lojas Renner,31/12/2024,178,2.01,Passivo circulante,7647557470.0
2389,Lojas Renner,31/12/2023,178,2.01,Passivo circulante,7492553000.0
2389,Lojas Renner,31/12/2022,178,2.01,Passivo circulante,7005579000.0
2389,Lojas Renner,31/12/2022,230,2.02,Passivo não circulante,4055798000.0
2389,Lojas Renner,31/12/2023,230,2.02,Passivo não circulante,2950864000.0
2389,Lojas Renner,31/12/2022,57,1.01.01,Caixa e equivalentes de caixa,2848351000.0
2389,Lojas Renner,31/12/2023,421,6.01,Caixa líquido das atividades operacionais,2663364000.0
2389,Lojas Renner,31/12/2023,57,1.01.01,Caixa e equivalentes de caixa,2532187000.0
2389,Lojas Renner,31/12/2024,421,6.01,Caixa líquido das atividades operacionais,2487007000.0
2389,Lojas Renner,31/12/2024,230,2.02,Passivo não circulante,1944082000.0
2389,Lojas Renner,31/12/2024,57,1.01.01,Caixa e equivalentes de caixa,1926110000.0
2389,Lojas Renner,31/12/2022,421,6.01,Caixa líquido das atividades operacionais,1536237000.0
2389,Lojas Renner,31/12/2022,347,3.07,Resultado antes do resultado financeiro e dos tributos,1407401000.0
2389,Lojas Renner,31/12/2022,375,3.18,Lucro/Prejuízo do período,1291704000.0
2389,Lojas Renner,31/12/2024,347,3.07,Resultado antes do resultado financeiro e dos tributos,1259343000.0
2389,Lojas Renner,31/12/2024,375,3.18,Lucro/Prejuízo do período,1196668000.0
2389,Lojas Renner,31/12/2023,375,3.18,Lucro/Prejuízo do período,976259000.0
2389,Lojas Renner,31/12/2023,347,3.07,Resultado antes do resultado financeiro e dos tributos,889077000.0
2389,Lojas Renner,31/12/2024,73,1.01.04,Aplicações financeiras,845197000.0
2389,Lojas Renner,31/12/2022,73,1.01.04,Aplicações financeiras,655131000.0
2389,Lojas Renner,31/12/2023,73,1.01.04,Aplicações financeiras,571655000.0
2389,Lojas Renner,31/12/2024,462,6.02,Caixa líquido das atividades de investimento,-679201000.0
2389,Lojas Renner,31/12/2023,462,6.02,Caixa líquido das atividades de investimento,-892916000.0
2389,Lojas Renner,31/12/2022,462,6.02,Caixa líquido das atividades de investimento,-1190486000.0
2389,Lojas Renner,31/12/2023,473,6.03,Caixa líquido das atividades de financiamento,-2009108000.0
2389,Lojas Renner,31/12/2024,473,6.03,Caixa líquido das atividades de financiamento,-2426212000.0
2389,Lojas Renner,31/12/2022,473,6.03,Caixa líquido das atividades de financiamento,-2984396000.0
2389,Lojas Renner,31/12/2022,333,3.04,Custo de bens e/ou serviços vendidos,-5286323000.0
2389,Lojas Renner,31/12/2023,333,3.04,Custo de bens e/ou serviços vendidos,-5427247000.0
2389,Lojas Renner,31/12/2024,333,3.04,Custo de bens e/ou serviços vendidos,-5694417000.0
2389,Lojas Renner,31/12/2022,335,3.06,Despesas/Receitas operacionais,-6577413000.0
2389,Lojas Renner,31/12/2023,335,3.06,Despesas/Receitas operacionais,-7331525000.0
2389,Lojas Renner,31/12/2024,335,3.06,Despesas/Receitas operacionais,-7482606000.0
